trade,day,work_order_id,var_name,manhours_scaled,max_manhours_scaled,solver_value,contribution_scaled,solver_status
NC-E/I,sunday,1449061,x_1449061_NC-E/I_sunday,2,48,0,0,OPTIMAL
NC-E/I,sunday,1448922,x_1448922_NC-E/I_sunday,64,48,0,0,OPTIMAL
NC-E/I,sunday,1448923,x_1448923_NC-E/I_sunday,2,48,0,0,OPTIMAL
NC-E/I,sunday,1448928,x_1448928_NC-E/I_sunday,2,48,0,0,OPTIMAL
NC-E/I,sunday,1448880,x_1448880_NC-E/I_sunday,2,48,0,0,OPTIMAL
NC-E/I,sunday,1448913,x_1448913_NC-E/I_sunday,2,48,0,0,OPTIMAL
NC-EQUIPMENT,monday,1442948,x_1442948_NC-EQUIPMENT_monday,2,16,0,0,OPTIMAL
NC-EQUIPMENT,monday,1444954,x_1444954_NC-EQUIPMENT_monday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,monday,1446090,x_1446090_NC-EQUIPMENT_monday,4,16,1,4,OPTIMAL
NC-EQUIPMENT,monday,1448081,x_1448081_NC-EQUIPMENT_monday,16,16,0,0,OPTIMAL
NC-EQUIPMENT,monday,1432538,x_1432538_NC-EQUIPMENT_monday,20,16,0,0,OPTIMAL
NC-EQUIPMENT,monday,1444006,x_1444006_NC-EQUIPMENT_monday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,monday,1443872,x_1443872_NC-EQUIPMENT_monday,12,16,1,12,OPTIMAL
NC-EQUIPMENT,monday,1447469,x_1447469_NC-EQUIPMENT_monday,8,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1442948,x_1442948_NC-EQUIPMENT_tuesday,2,16,1,2,OPTIMAL
NC-EQUIPMENT,tuesday,1444954,x_1444954_NC-EQUIPMENT_tuesday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1446090,x_1446090_NC-EQUIPMENT_tuesday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1448081,x_1448081_NC-EQUIPMENT_tuesday,16,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1432538,x_1432538_NC-EQUIPMENT_tuesday,20,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1444006,x_1444006_NC-EQUIPMENT_tuesday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1443872,x_1443872_NC-EQUIPMENT_tuesday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,tuesday,1447469,x_1447469_NC-EQUIPMENT_tuesday,8,16,1,8,OPTIMAL
NC-EQUIPMENT,wednesday,1442948,x_1442948_NC-EQUIPMENT_wednesday,2,16,0,0,OPTIMAL
NC-EQUIPMENT,wednesday,1444954,x_1444954_NC-EQUIPMENT_wednesday,12,16,1,12,OPTIMAL
NC-EQUIPMENT,wednesday,1446090,x_1446090_NC-EQUIPMENT_wednesday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,wednesday,1448081,x_1448081_NC-EQUIPMENT_wednesday,16,16,0,0,OPTIMAL
NC-EQUIPMENT,wednesday,1432538,x_1432538_NC-EQUIPMENT_wednesday,20,16,0,0,OPTIMAL
NC-EQUIPMENT,wednesday,1444006,x_1444006_NC-EQUIPMENT_wednesday,4,16,1,4,OPTIMAL
NC-EQUIPMENT,wednesday,1443872,x_1443872_NC-EQUIPMENT_wednesday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,wednesday,1447469,x_1447469_NC-EQUIPMENT_wednesday,8,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1442948,x_1442948_NC-EQUIPMENT_thursday,2,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1444954,x_1444954_NC-EQUIPMENT_thursday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1446090,x_1446090_NC-EQUIPMENT_thursday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1448081,x_1448081_NC-EQUIPMENT_thursday,16,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1432538,x_1432538_NC-EQUIPMENT_thursday,20,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1444006,x_1444006_NC-EQUIPMENT_thursday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1443872,x_1443872_NC-EQUIPMENT_thursday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,thursday,1447469,x_1447469_NC-EQUIPMENT_thursday,8,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1442948,x_1442948_NC-EQUIPMENT_friday,2,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1444954,x_1444954_NC-EQUIPMENT_friday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1446090,x_1446090_NC-EQUIPMENT_friday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1448081,x_1448081_NC-EQUIPMENT_friday,16,16,1,16,OPTIMAL
NC-EQUIPMENT,friday,1432538,x_1432538_NC-EQUIPMENT_friday,20,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1444006,x_1444006_NC-EQUIPMENT_friday,4,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1443872,x_1443872_NC-EQUIPMENT_friday,12,16,0,0,OPTIMAL
NC-EQUIPMENT,friday,1447469,x_1447469_NC-EQUIPMENT_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1376960,x_1376960_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448781,x_1448781_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448783,x_1448783_NC-LUBRICATOR_monday,10,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448804,x_1448804_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448807,x_1448807_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448835,x_1448835_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448840,x_1448840_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448706,x_1448706_NC-LUBRICATOR_monday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,monday,1448714,x_1448714_NC-LUBRICATOR_monday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,monday,1448719,x_1448719_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1431833,x_1431833_NC-LUBRICATOR_monday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448676,x_1448676_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448677,x_1448677_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448665,x_1448665_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448667,x_1448667_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1418424,x_1418424_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442916,x_1442916_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1441447,x_1441447_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442620,x_1442620_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442621,x_1442621_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442626,x_1442626_NC-LUBRICATOR_monday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,monday,1442627,x_1442627_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1444517,x_1444517_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442367,x_1442367_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448084,x_1448084_NC-LUBRICATOR_monday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1433859,x_1433859_NC-LUBRICATOR_monday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1435191,x_1435191_NC-LUBRICATOR_monday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1442287,x_1442287_NC-LUBRICATOR_monday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,monday,1442292,x_1442292_NC-LUBRICATOR_monday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,monday,1442096,x_1442096_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1436384,x_1436384_NC-LUBRICATOR_monday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1447569,x_1447569_NC-LUBRICATOR_monday,1,16,1,1,OPTIMAL
NC-LUBRICATOR,monday,1449332,x_1449332_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449159,x_1449159_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449155,x_1449155_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449156,x_1449156_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449160,x_1449160_NC-LUBRICATOR_monday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449196,x_1449196_NC-LUBRICATOR_monday,1,16,1,1,OPTIMAL
NC-LUBRICATOR,monday,1449144,x_1449144_NC-LUBRICATOR_monday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1449125,x_1449125_NC-LUBRICATOR_monday,1,16,1,1,OPTIMAL
NC-LUBRICATOR,monday,1449138,x_1449138_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448919,x_1448919_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448920,x_1448920_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448975,x_1448975_NC-LUBRICATOR_monday,1,16,1,1,OPTIMAL
NC-LUBRICATOR,monday,1448861,x_1448861_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448873,x_1448873_NC-LUBRICATOR_monday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448915,x_1448915_NC-LUBRICATOR_monday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448916,x_1448916_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448917,x_1448917_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,monday,1448918,x_1448918_NC-LUBRICATOR_monday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1376960,x_1376960_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448781,x_1448781_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448783,x_1448783_NC-LUBRICATOR_tuesday,10,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448804,x_1448804_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448807,x_1448807_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448835,x_1448835_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448840,x_1448840_NC-LUBRICATOR_tuesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,tuesday,1448706,x_1448706_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448714,x_1448714_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448719,x_1448719_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1431833,x_1431833_NC-LUBRICATOR_tuesday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448676,x_1448676_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448677,x_1448677_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448665,x_1448665_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448667,x_1448667_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1418424,x_1418424_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442916,x_1442916_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1441447,x_1441447_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442620,x_1442620_NC-LUBRICATOR_tuesday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,tuesday,1442621,x_1442621_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442626,x_1442626_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442627,x_1442627_NC-LUBRICATOR_tuesday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,tuesday,1444517,x_1444517_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442367,x_1442367_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448084,x_1448084_NC-LUBRICATOR_tuesday,1,16,1,1,OPTIMAL
NC-LUBRICATOR,tuesday,1433859,x_1433859_NC-LUBRICATOR_tuesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1435191,x_1435191_NC-LUBRICATOR_tuesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442287,x_1442287_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442292,x_1442292_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1442096,x_1442096_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1436384,x_1436384_NC-LUBRICATOR_tuesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1447569,x_1447569_NC-LUBRICATOR_tuesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449332,x_1449332_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449159,x_1449159_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449155,x_1449155_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449156,x_1449156_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449160,x_1449160_NC-LUBRICATOR_tuesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449196,x_1449196_NC-LUBRICATOR_tuesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449144,x_1449144_NC-LUBRICATOR_tuesday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449125,x_1449125_NC-LUBRICATOR_tuesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1449138,x_1449138_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448919,x_1448919_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448920,x_1448920_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448975,x_1448975_NC-LUBRICATOR_tuesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448861,x_1448861_NC-LUBRICATOR_tuesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,tuesday,1448873,x_1448873_NC-LUBRICATOR_tuesday,3,16,1,3,OPTIMAL
NC-LUBRICATOR,tuesday,1448915,x_1448915_NC-LUBRICATOR_tuesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448916,x_1448916_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448917,x_1448917_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,tuesday,1448918,x_1448918_NC-LUBRICATOR_tuesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1376960,x_1376960_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448781,x_1448781_NC-LUBRICATOR_wednesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,wednesday,1448783,x_1448783_NC-LUBRICATOR_wednesday,10,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448804,x_1448804_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448807,x_1448807_NC-LUBRICATOR_wednesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,wednesday,1448835,x_1448835_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448840,x_1448840_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448706,x_1448706_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448714,x_1448714_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448719,x_1448719_NC-LUBRICATOR_wednesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,wednesday,1431833,x_1431833_NC-LUBRICATOR_wednesday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448676,x_1448676_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448677,x_1448677_NC-LUBRICATOR_wednesday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,wednesday,1448665,x_1448665_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448667,x_1448667_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1418424,x_1418424_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442916,x_1442916_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1441447,x_1441447_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442620,x_1442620_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442621,x_1442621_NC-LUBRICATOR_wednesday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,wednesday,1442626,x_1442626_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442627,x_1442627_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1444517,x_1444517_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442367,x_1442367_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448084,x_1448084_NC-LUBRICATOR_wednesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1433859,x_1433859_NC-LUBRICATOR_wednesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1435191,x_1435191_NC-LUBRICATOR_wednesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442287,x_1442287_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442292,x_1442292_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1442096,x_1442096_NC-LUBRICATOR_wednesday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,wednesday,1436384,x_1436384_NC-LUBRICATOR_wednesday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1447569,x_1447569_NC-LUBRICATOR_wednesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449332,x_1449332_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449159,x_1449159_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449155,x_1449155_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449156,x_1449156_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449160,x_1449160_NC-LUBRICATOR_wednesday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449196,x_1449196_NC-LUBRICATOR_wednesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449144,x_1449144_NC-LUBRICATOR_wednesday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449125,x_1449125_NC-LUBRICATOR_wednesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1449138,x_1449138_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448919,x_1448919_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448920,x_1448920_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448975,x_1448975_NC-LUBRICATOR_wednesday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448861,x_1448861_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448873,x_1448873_NC-LUBRICATOR_wednesday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448915,x_1448915_NC-LUBRICATOR_wednesday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448916,x_1448916_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448917,x_1448917_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,wednesday,1448918,x_1448918_NC-LUBRICATOR_wednesday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1376960,x_1376960_NC-LUBRICATOR_thursday,8,16,1,8,OPTIMAL
NC-LUBRICATOR,thursday,1448781,x_1448781_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448783,x_1448783_NC-LUBRICATOR_thursday,10,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448804,x_1448804_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448807,x_1448807_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448835,x_1448835_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448840,x_1448840_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448706,x_1448706_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448714,x_1448714_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448719,x_1448719_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1431833,x_1431833_NC-LUBRICATOR_thursday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448676,x_1448676_NC-LUBRICATOR_thursday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,thursday,1448677,x_1448677_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448665,x_1448665_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448667,x_1448667_NC-LUBRICATOR_thursday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,thursday,1418424,x_1418424_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442916,x_1442916_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1441447,x_1441447_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442620,x_1442620_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442621,x_1442621_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442626,x_1442626_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442627,x_1442627_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1444517,x_1444517_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442367,x_1442367_NC-LUBRICATOR_thursday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,thursday,1448084,x_1448084_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1433859,x_1433859_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1435191,x_1435191_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442287,x_1442287_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442292,x_1442292_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442096,x_1442096_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1436384,x_1436384_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1447569,x_1447569_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449332,x_1449332_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449159,x_1449159_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449155,x_1449155_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449156,x_1449156_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449160,x_1449160_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449196,x_1449196_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449144,x_1449144_NC-LUBRICATOR_thursday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449125,x_1449125_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449138,x_1449138_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448919,x_1448919_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448920,x_1448920_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
